pl_hostname,pl_name,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_mnum
Kepler-928,Kepler-928 b,Transit,1,3.93246130,0.00000965,-0.00000965,0,,,,,,,,,,,,,,,,,0.142,0.028,-0.011,0,532.00,24.80,-37.63,0,4700.00,57.52,-57.97,0,0.73,0.04,-0.05,0,,,,,0
Kepler-929,Kepler-929 b,Transit,1,0.92103214,0.00000315,-0.00000315,0,,,,,,,,,,,,,,,,,0.099,0.024,-0.013,0,820.00,208.26,-118.04,0,5869.00,290.44,-266.47,0,1.01,0.12,-0.09,0,,,,,0
Kepler-93,Kepler-93 b,Transit,2,4.72674000,0.00000100,-0.00000100,0,,,,,0.000000,,,0,89.180,0.040,-0.040,0,0.01000,0.00000,0.00000,0,0.140,0.010,-0.010,0,96.18,0.22,-0.22,0,5669.00,75.00,-75.00,0,1.09,0.14,-0.14,0,3.17830,0.00000,0.00000,0,0
Kepler-93,Kepler-93 c,Radial Velocity,2,1460.00000000,,,-1,,,,,,,,,,,,,3.00000,,,-1,,,,,96.18,0.22,-0.22,0,5669.00,75.00,-75.00,0,1.09,0.14,-0.14,0,954.00000,,,-1,0
Kepler-930,Kepler-930 b,Transit,1,71.45177750,0.00075230,-0.00075230,0,,,,,,,,,,,,,,,,,0.190,0.082,-0.037,0,905.00,386.74,-187.11,0,6335.00,273.34,-258.85,0,1.25,0.22,-0.16,0,,,,,0
Kepler-931,Kepler-931 b,Transit,1,8.03755877,0.00002315,-0.00002315,0,,,,,,,,,,,,,,,,,0.119,0.012,-0.008,0,490.00,53.41,-35.21,0,5241.00,223.61,-198.95,0,0.86,0.06,-0.05,0,,,,,0
Kepler-932,Kepler-932 b,Transit,1,1.92143740,0.00000212,-0.00000212,0,,,,,,,,,,,,,,,,,0.122,0.012,-0.009,0,478.00,47.04,-34.26,0,5331.00,194.78,-166.65,0,0.87,0.06,-0.05,0,,,,,0
Kepler-933,Kepler-933 b,Transit,1,14.20443009,0.00006185,-0.00006185,0,,,,,,,,,,,,,,,,,0.219,0.021,-0.014,0,922.00,78.43,-61.30,0,5346.00,65.89,-87.13,0,0.87,0.04,-0.05,0,,,,,0
Kepler-934,Kepler-934 b,Transit,1,55.67383090,0.00028290,-0.00028290,0,,,,,,,,,,,,,,,,,0.186,0.013,-0.010,0,603.00,29.40,-30.42,0,5001.00,68.25,-76.01,0,0.81,0.04,-0.04,0,,,,,0
Kepler-935,Kepler-935 b,Transit,1,4.88083852,0.00001481,-0.00001481,0,,,,,,,,,,,,,,,,,0.120,0.007,-0.006,0,482.00,22.99,-25.06,0,4830.00,74.56,-87.15,0,0.78,0.04,-0.04,0,,,,,0
Kepler-936,Kepler-936 b,Transit,1,10.56134221,0.00004545,-0.00004545,0,,,,,,,,,,,,,,,,,0.129,0.018,-0.009,0,687.00,87.73,-47.53,0,5482.00,99.27,-127.57,0,0.92,0.04,-0.05,0,,,,,0
Kepler-937,Kepler-937 b,Transit,2,67.66882700,0.00058330,-0.00058330,0,,,,,,,,,,,,,,,,,0.332,0.115,-0.043,0,1482.00,508.28,-191.89,0,6095.00,81.71,-127.30,0,1.15,0.12,-0.08,0,,,,,0
Kepler-937,Kepler-937 c,Transit,2,153.34336400,0.00328700,-0.00328700,0,,,,,,,,,,,,,,,,,0.238,0.081,-0.035,0,1482.00,508.28,-191.89,0,6095.00,81.71,-127.30,0,1.15,0.12,-0.08,0,,,,,0
Kepler-938,Kepler-938 b,Transit,1,52.62984170,0.00028980,-0.00028980,0,,,,,,,,,,,,,,,,,0.198,0.022,-0.014,0,861.00,94.09,-63.98,0,5533.00,95.38,-107.50,0,0.92,0.05,-0.05,0,,,,,0
Kepler-939,Kepler-939 b,Transit,1,14.87829600,0.00012560,-0.00012560,0,,,,,,,,,,,,,,,,,0.156,0.028,-0.018,0,1029.00,113.65,-89.64,0,5471.00,149.70,-105.85,0,0.88,0.06,-0.06,0,,,,,0
Kepler-94,Kepler-94 b,Transit,2,2.50806000,,,0,,,,,,,,,,,,,0.03400,0.00400,-0.00400,0,0.313,0.013,-0.013,0,192.97,0.82,-0.82,0,4781.00,98.00,-98.00,0,0.81,0.06,-0.06,0,10.84000,1.40000,-1.40000,0,0
Kepler-94,Kepler-94 c,Radial Velocity,2,820.30000000,3.00000000,-3.00000000,0,,,,,,,,,,,,,9.83600,0.62900,-0.62900,0,,,,,192.97,0.82,-0.82,0,4781.00,98.00,-98.00,0,0.81,0.06,-0.06,0,3126.00000,200.00000,-200.00000,0,0
Kepler-940,Kepler-940 b,Transit,1,59.62252570,0.00030150,-0.00030150,0,,,,,,,,,,,,,,,,,0.298,0.063,-0.028,0,1317.00,182.31,-117.80,0,5769.00,169.66,-95.40,0,0.97,0.07,-0.07,0,,,,,0
Kepler-941,Kepler-941 b,Transit,1,17.42395198,0.00008300,-0.00008300,0,,,,,,,,,,,,,,,,,0.275,0.031,-0.054,0,1105.00,129.33,-106.83,0,5539.00,154.02,-104.04,0,0.89,0.06,-0.07,0,,,,,0
Kepler-942,Kepler-942 b,Transit,1,44.96417488,0.00006962,-0.00006962,0,,,,,,,,,,,,,,,,,0.190,0.021,-0.007,0,218.00,5.59,-5.36,0,4861.00,77.85,-66.28,0,0.81,0.03,-0.03,0,,,,,0
Kepler-943,Kepler-943 b,Transit,1,49.77014380,0.00011720,-0.00011720,0,,,,,,,,,,,,,,,,,0.529,0.070,-0.047,0,1239.00,151.99,-108.72,0,5612.00,121.64,-101.28,0,0.93,0.05,-0.06,0,,,,,0
Kepler-944,Kepler-944 b,Transit,1,43.31677370,0.00023510,-0.00023510,0,,,,,,,,,,,,,,,,,0.235,0.024,-0.019,0,1035.00,98.99,-84.47,0,5409.00,108.67,-133.24,0,0.86,0.05,-0.06,0,,,,,0
Kepler-945,Kepler-945 b,Transit,1,31.00338140,0.00020810,-0.00020810,0,,,,,,,,,,,,,,,,,0.235,0.042,-0.022,0,1543.00,273.72,-146.45,0,5718.00,119.29,-104.43,0,0.97,0.05,-0.06,0,,,,,0
Kepler-946,Kepler-946 b,Transit,1,11.79162572,0.00005506,-0.00005506,0,,,,,,,,,,,,,,,,,0.172,0.029,-0.018,0,918.00,156.08,-94.34,0,5665.00,263.42,-144.77,0,0.94,0.08,-0.07,0,,,,,0
Kepler-947,Kepler-947 b,Transit,1,26.96443170,0.00015700,-0.00015700,0,,,,,,,,,,,,,,,,,0.203,0.021,-0.021,0,1188.00,118.29,-107.60,0,5508.00,133.16,-129.72,0,0.90,0.05,-0.06,0,,,,,0
Kepler-948,Kepler-948 b,Transit,1,7.76846622,0.00004201,-0.00004201,0,,,,,,,,,,,,,,,,,0.165,0.029,-0.037,0,884.00,153.24,-80.42,0,5679.00,174.93,-134.32,0,0.96,0.07,-0.06,0,,,,,0
Kepler-949,Kepler-949 b,Transit,1,8.68930730,0.00000963,-0.00000963,0,,,,,,,,,,,,,,,,,0.260,0.032,-0.021,0,572.00,74.23,-50.82,0,5403.00,200.90,-208.02,0,0.89,0.06,-0.05,0,,,,,0
Kepler-95,Kepler-95 b,Transit,1,11.52310000,,,0,,,,,,,,,,,,,0.04100,0.00900,-0.00900,0,0.305,0.008,-0.008,0,451.38,5.81,-5.81,0,5699.00,74.00,-74.00,0,1.08,0.08,-0.08,0,13.00000,2.90000,-2.90000,0,0
Kepler-950,Kepler-950 b,Transit,1,98.71804060,0.00017480,-0.00017480,0,,,,,,,,,,,,,,,,,0.801,0.139,-0.074,0,1489.00,253.03,-146.82,0,5857.00,115.89,-163.53,0,1.02,0.07,-0.06,0,,,,,0
Kepler-951,Kepler-951 b,Transit,1,71.52530845,0.00008419,-0.00008419,0,,,,,,,,,,,,,,,,,0.499,0.021,-0.023,0,408.00,18.81,-20.71,0,4834.00,86.05,-91.65,0,0.77,0.04,-0.04,0,,,,,0
Kepler-952,Kepler-952 b,Transit,1,130.35469190,0.00020690,-0.00020690,0,,,,,,,,,,,,,,,,,0.682,0.147,-0.067,0,1167.00,254.09,-104.12,0,5730.00,87.45,-100.17,0,1.00,0.06,-0.05,0,,,,,0
Kepler-953,Kepler-953 b,Transit,2,88.40655258,0.00008306,-0.00008306,0,,,,,,,,,,,,,,,,,0.376,0.033,-0.029,0,240.00,20.99,-17.50,0,5416.00,40.78,-45.57,0,0.95,0.03,-0.03,0,,,,,0
Kepler-953,Kepler-953 c,Transit,2,9.10967112,0.00002528,-0.00002528,0,,,,,,,,,,,,,,,,,0.106,0.010,-0.008,0,240.00,20.99,-17.50,0,5416.00,40.78,-45.57,0,0.95,0.03,-0.03,0,,,,,0
Kepler-954,Kepler-954 b,Transit,1,16.78176602,0.00001593,-0.00001593,0,,,,,,,,,,,,,,,,,0.207,0.004,-0.010,0,224.00,6.10,-6.43,0,4990.00,61.28,-69.80,0,0.82,0.02,-0.03,0,,,,,0
Kepler-955,Kepler-955 b,Transit,1,14.53244172,0.00001662,-0.00001662,0,,,,,,,,,,,,,,,,,0.279,0.024,-0.015,0,637.00,53.09,-35.66,0,5350.00,73.41,-89.94,0,0.89,0.04,-0.04,0,,,,,0
Kepler-956,Kepler-956 b,Transit,1,5.24867263,0.00000312,-0.00000312,0,,,,,,,,,,,,,,,,,0.268,0.070,-0.034,0,631.00,164.88,-77.61,0,6040.00,114.09,-113.17,0,1.10,0.09,-0.07,0,,,,,0
Kepler-957,Kepler-957 b,Transit,1,5.90741354,0.00000507,-0.00000507,0,,,,,,,,,,,,,,,,,0.491,0.026,-0.029,0,749.00,38.35,-42.82,0,4963.00,47.52,-58.85,0,0.81,0.03,-0.04,0,,,,,0
Kepler-958,Kepler-958 b,Transit,1,9.76788050,0.00001110,-0.00001110,0,,,,,,,,,,,,,,,,,0.184,0.009,-0.007,0,467.00,20.91,-18.28,0,5421.00,57.75,-54.04,0,0.91,0.03,-0.03,0,,,,,0
Kepler-959,Kepler-959 b,Transit,1,14.80074836,0.00004706,-0.00004706,0,,,,,,,,,,,,,,,,,0.391,0.108,-0.078,0,1003.00,272.00,-202.88,0,7005.00,193.26,-159.47,0,1.60,0.19,-0.17,0,,,,,0
Kepler-96,Kepler-96 b,Transit,1,16.23850000,,,0,,,,,,,,,,,,,0.02700,0.01100,-0.01100,0,0.238,0.020,-0.020,0,123.32,0.40,-0.40,0,5690.00,73.00,-73.00,0,1.00,0.06,-0.06,0,8.46000,3.40000,-3.40000,0,0
Kepler-960,Kepler-960 b,Transit,1,3.12686223,0.00000167,-0.00000167,0,,,,,,,,,,,,,,,,,0.204,0.006,-0.022,0,298.00,11.93,-13.29,0,4755.00,41.26,-40.53,0,0.77,0.03,-0.04,0,,,,,0
Kepler-961,Kepler-961 b,Transit,1,16.87727414,0.00002872,-0.00002872,0,,,,,,,,,,,,,,,,,0.227,0.010,-0.007,0,607.00,23.89,-22.14,0,5582.00,53.72,-55.83,0,0.96,0.03,-0.03,0,,,,,0
Kepler-962,Kepler-962 b,Transit,1,12.05707239,0.00001586,-0.00001586,0,,,,,,,,,,,,,,,,,0.176,0.007,-0.007,0,439.00,13.78,-14.89,0,5478.00,72.81,-55.18,0,0.93,0.03,-0.03,0,,,,,0
Kepler-963,Kepler-963 b,Transit,1,9.97683705,0.00001568,-0.00001568,0,,,,,,,,,,,,,,,,,0.237,0.027,-0.017,0,786.00,93.61,-60.70,0,5461.00,214.90,-150.82,0,0.91,0.06,-0.06,0,,,,,0
Kepler-964,Kepler-964 b,Transit,1,13.52251060,0.00002258,-0.00002258,0,,,,,,,,,,,,,,,,,0.189,0.008,-0.006,0,478.00,14.37,-15.44,0,5427.00,78.18,-75.15,0,0.93,0.03,-0.03,0,,,,,0
Kepler-965,Kepler-965 b,Transit,1,134.25272980,0.00056610,-0.00056610,0,,,,,,,,,,,,,,,,,0.302,0.049,-0.035,0,618.00,102.01,-69.26,0,5886.00,79.36,-64.81,0,1.05,0.04,-0.04,0,,,,,0
Kepler-966,Kepler-966 b,Transit,1,99.74762200,0.00045230,-0.00045230,0,,,,,,,,,,,,,,,,,0.368,0.104,-0.052,0,773.00,197.77,-85.79,0,5840.00,113.67,-184.03,0,1.02,0.07,-0.07,0,,,,,0
Kepler-967,Kepler-967 b,Transit,2,13.22713379,0.00002209,-0.00002209,0,,,,,,,,,,,,,,,,,0.210,0.007,-0.009,0,499.00,18.68,-18.00,0,5178.00,68.70,-79.80,0,0.84,0.03,-0.04,0,,,,,0
Kepler-967,Kepler-967 c,Transit,2,198.71125020,0.00065580,-0.00065580,0,,,,,,,,,,,,,,,,,0.326,0.013,-0.012,0,499.00,18.68,-18.00,0,5178.00,68.70,-79.80,0,0.84,0.03,-0.04,0,,,,,0
Kepler-968,Kepler-968 b,Transit,2,3.69298373,0.00000361,-0.00000361,0,,,,,,,,,,,,,,,,,0.178,0.007,-0.007,0,312.00,11.30,-12.89,0,4598.00,37.07,-38.88,0,0.76,0.03,-0.04,0,,,,,0
Kepler-968,Kepler-968 c,Transit,2,5.70940492,0.00000954,-0.00000954,0,,,,,,,,,,,,,,,,,0.151,0.007,-0.006,0,312.00,11.30,-12.89,0,4598.00,37.07,-38.88,0,0.76,0.03,-0.04,0,,,,,0
Kepler-969,Kepler-969 b,Transit,2,34.17317140,0.00007358,-0.00007358,0,,,,,,,,,,,,,,,,,0.185,0.004,-0.004,0,411.00,7.89,-7.61,0,5214.00,44.63,-40.68,0,0.92,0.02,-0.02,0,,,,,0
Kepler-969,Kepler-969 c,Transit,2,1.68293460,0.00000293,-0.00000293,0,,,,,,,,,,,,,,,,,0.088,0.002,-0.004,0,411.00,7.89,-7.61,0,5214.00,44.63,-40.68,0,0.92,0.02,-0.02,0,,,,,0
Kepler-97,Kepler-97 b,Transit,2,2.58664000,,,0,,,,,,,,,,,,,0.01100,0.00600,-0.00600,0,0.132,0.012,-0.012,0,405.58,3.58,-3.58,0,5779.00,74.00,-74.00,0,0.94,0.06,-0.06,0,3.51000,1.90000,-1.90000,0,0
Kepler-97,Kepler-97 c,Radial Velocity,2,789.00000000,,,-1,,,,,,,,,,,,,1.08000,,,-1,,,,,405.58,3.58,-3.58,0,5779.00,74.00,-74.00,0,0.94,0.06,-0.06,0,344.00000,,,-1,0
Kepler-970,Kepler-970 b,Transit,1,16.73652231,0.00002699,-0.00002699,0,,,,,,,,,,,,,,,,,0.247,0.012,-0.038,0,350.00,18.73,-26.52,0,4511.00,70.69,-70.59,0,0.70,0.04,-0.05,0,,,,,0
Kepler-971,Kepler-971 b,Transit,1,9.59070716,0.00002320,-0.00002320,0,,,,,,,,,,,,,,,,,0.190,0.020,-0.021,0,345.00,35.44,-26.54,0,5431.00,86.00,-112.52,0,0.88,0.04,-0.06,0,,,,,0
Kepler-972,Kepler-972 b,Transit,1,7.03932553,0.00001608,-0.00001608,0,,,,,,,,,,,,,,,,,0.415,0.136,-0.098,0,1304.00,428.50,-230.37,0,6146.00,204.83,-260.44,0,1.15,0.16,-0.12,0,,,,,0
Kepler-973,Kepler-973 b,Transit,1,49.60773310,0.00012080,-0.00012080,0,,,,,,,,,,,,,,,,,0.175,0.007,-0.006,0,297.00,8.54,-9.32,0,5213.00,65.87,-62.75,0,0.86,0.03,-0.03,0,,,,,0
Kepler-974,Kepler-974 b,Transit,1,4.19449651,0.00000503,-0.00000503,0,,,,,,,,,,,,,,,,,0.140,0.005,-0.026,0,121.00,6.44,-6.49,0,3687.00,38.83,-36.96,0,0.52,0.02,-0.02,0,,,,,0
Kepler-975,Kepler-975 b,Transit,1,1.97034246,0.00000236,-0.00000236,0,,,,,,,,,,,,,,,,,0.132,0.005,-0.008,0,404.00,19.39,-18.70,0,4897.00,90.72,-106.80,0,0.80,0.04,-0.04,0,,,,,0
Kepler-976,Kepler-976 b,Transit,1,105.95641480,0.00046260,-0.00046260,0,,,,,,,,,,,,,,,,,0.353,0.026,-0.018,0,1020.00,69.70,-53.49,0,5232.00,51.16,-66.39,0,0.87,0.04,-0.04,0,,,,,0
Kepler-977,Kepler-977 b,Transit,1,26.85328322,0.00006393,-0.00006393,0,,,,,,,,,,,,,,,,,0.234,0.015,-0.015,0,664.00,47.59,-38.36,0,5315.00,84.55,-105.24,0,0.87,0.04,-0.05,0,,,,,0
Kepler-978,Kepler-978 b,Transit,1,49.62215090,0.00017100,-0.00017100,0,,,,,,,,,,,,,,,,,0.267,0.060,-0.051,0,624.00,141.54,-68.11,0,6002.00,81.98,-84.89,0,1.07,0.08,-0.07,0,,,,,0
Kepler-979,Kepler-979 b,Transit,1,8.08801350,0.00001135,-0.00001135,0,,,,,,,,,,,,,,,,,0.243,0.037,-0.021,0,606.00,62.21,-42.17,0,5310.00,205.13,-136.81,0,0.87,0.06,-0.05,0,,,,,0
Kepler-98,Kepler-98 b,Transit,1,1.54168000,,,0,,,,,,,,,,,,,0.01100,0.00500,-0.00500,0,0.178,0.020,-0.020,0,353.87,2.99,-2.99,0,5539.00,73.00,-73.00,0,0.99,0.06,-0.06,0,3.55000,1.60000,-1.60000,0,0
Kepler-980,Kepler-980 b,Transit,1,11.55102504,0.00002754,-0.00002754,0,,,,,,,,,,,,,,,,,0.238,0.021,-0.040,0,804.00,63.77,-51.43,0,5935.00,98.90,-92.58,0,1.05,0.05,-0.04,0,,,,,0
Kepler-981,Kepler-981 b,Transit,1,4.46975774,0.00000586,-0.00000586,0,,,,,,,,,,,,,,,,,0.206,0.027,-0.016,0,913.00,119.87,-73.34,0,5718.00,78.23,-82.87,0,0.98,0.04,-0.05,0,,,,,0
Kepler-982,Kepler-982 b,Transit,1,15.77382210,0.00004115,-0.00004115,0,,,,,,,,,,,,,,,,,0.201,0.042,-0.024,0,702.00,144.46,-84.85,0,6139.00,54.99,-62.95,0,1.16,0.07,-0.05,0,,,,,0
Kepler-983,Kepler-983 b,Transit,1,60.08550820,0.00026110,-0.00026110,0,,,,,,,,,,,,,,,,,0.211,0.006,-0.016,0,655.00,23.02,-23.32,0,6052.00,50.95,-47.66,0,1.13,0.03,-0.02,0,,,,,0
Kepler-984,Kepler-984 b,Transit,1,43.03422720,0.00014790,-0.00014790,0,,,,,,,,,,,,,,,,,0.189,0.012,-0.010,0,461.00,27.41,-22.58,0,5610.00,94.38,-91.79,0,0.96,0.04,-0.04,0,,,,,0
Kepler-985,Kepler-985 b,Transit,1,116.33190100,0.00138100,-0.00138100,0,,,,,,,,,,,,,,,,,0.266,0.012,-0.013,0,741.00,27.94,-26.54,0,5434.00,75.03,-61.79,0,0.91,0.03,-0.04,0,,,,,0
Kepler-986,Kepler-986 b,Transit,1,56.43499380,0.00014460,-0.00014460,0,,,,,,,,,,,,,,,,,0.211,0.026,-0.017,0,563.00,68.13,-44.89,0,5642.00,74.24,-60.93,0,0.96,0.04,-0.04,0,,,,,0
Kepler-987,Kepler-987 b,Transit,1,105.30331480,0.00047830,-0.00047830,0,,,,,,,,,,,,,,,,,0.291,0.014,-0.011,0,936.00,37.28,-36.00,0,5637.00,69.85,-60.98,0,0.97,0.03,-0.03,0,,,,,0
Kepler-988,Kepler-988 b,Transit,1,17.76080053,0.00002728,-0.00002728,0,,,,,,,,,,,,,,,,,0.185,0.042,-0.014,0,248.00,14.06,-13.39,0,4005.00,43.58,-41.86,0,0.55,0.02,-0.02,0,,,,,0
Kepler-989,Kepler-989 b,Transit,1,7.96431535,0.00000962,-0.00000962,0,,,,,,,,,,,,,,,,,0.197,0.012,-0.012,0,484.00,24.94,-25.20,0,5074.00,52.66,-53.62,0,0.82,0.04,-0.04,0,,,,,0
Kepler-99,Kepler-99 b,Transit,1,4.60358000,,,0,,,,,,,,,,,,,0.01900,0.00400,-0.00400,0,0.132,0.007,-0.007,0,209.63,1.04,-1.04,0,4782.00,129.00,-129.00,0,0.79,0.06,-0.06,0,6.15000,1.30000,-1.30000,0,0
Kepler-990,Kepler-990 b,Transit,2,9.91723428,0.00002468,-0.00002468,0,,,,,,,,,,,,,,,,,0.232,0.058,-0.037,0,933.00,242.95,-130.03,0,5948.00,211.07,-213.60,0,1.05,0.12,-0.09,0,,,,,0
Kepler-990,Kepler-990 c,Transit,2,0.53835431,0.00000067,-0.00000067,0,,,,,,,,,,,,,,,,,0.136,0.031,-0.017,0,933.00,242.95,-130.03,0,5948.00,211.07,-213.60,0,1.05,0.12,-0.09,0,,,,,0
Kepler-991,Kepler-991 b,Transit,1,82.53425190,0.00034490,-0.00034490,0,,,,,,,,,,,,,,,,,0.227,0.012,-0.011,0,370.00,16.66,-16.50,0,4392.00,55.21,-44.76,0,0.64,0.03,-0.03,0,,,,,0
Kepler-992,Kepler-992 b,Transit,1,20.16034462,0.00005016,-0.00005016,0,,,,,,,,,,,,,,,,,0.145,0.004,-0.024,0,268.00,6.79,-7.68,0,4944.00,43.61,-46.10,0,0.80,0.03,-0.03,0,,,,,0
Kepler-993,Kepler-993 b,Transit,1,22.08557563,0.00004655,-0.00004655,0,,,,,,,,,,,,,,,,,0.265,0.016,-0.011,0,298.00,14.99,-14.13,0,3843.00,50.16,-46.25,0,0.57,0.02,-0.02,0,,,,,0
Kepler-994,Kepler-994 b,Transit,1,1.15116651,0.00000057,-0.00000057,0,,,,,,,,,,,,,,,,,0.143,0.006,-0.024,0,170.00,9.38,-9.36,0,3934.00,38.91,-35.14,0,0.56,0.03,-0.03,0,,,,,0
Kepler-995,Kepler-995 b,Transit,1,28.26731672,0.00008643,-0.00008643,0,,,,,,,,,,,,,,,,,0.241,0.017,-0.015,0,659.00,44.56,-44.11,0,5206.00,110.94,-74.71,0,0.83,0.04,-0.05,0,,,,,0
Kepler-996,Kepler-996 b,Transit,1,3.77059058,0.00000806,-0.00000806,0,,,,,,,,,,,,,,,,,0.177,0.056,-0.022,0,1098.00,345.52,-146.78,0,6014.00,114.40,-152.18,0,1.09,0.09,-0.08,0,,,,,0
Kepler-997,Kepler-997 b,Transit,1,2.70730672,0.00000552,-0.00000552,0,,,,,,,,,,,,,,,,,0.121,0.029,-0.023,0,470.00,112.98,-88.85,0,6150.00,62.57,-54.96,0,1.22,0.15,-0.08,0,,,,,0
Kepler-998,Kepler-998 b,Transit,1,5.65377733,0.00001059,-0.00001059,0,,,,,,,,,,,,,,,,,0.207,0.054,-0.027,0,996.00,260.25,-133.44,0,6058.00,104.50,-165.40,0,1.12,0.10,-0.08,0,,,,,0
Kepler-999,Kepler-999 b,Transit,1,5.99185702,0.00000817,-0.00000817,0,,,,,,,,,,,,,,,,,0.209,0.058,-0.044,0,568.00,156.76,-116.29,0,6237.00,104.45,-85.91,0,1.29,0.16,-0.12,0,,,,,0
L 168-9,L 168-9 b,Transit,1,1.40150000,0.00018000,-0.00018000,0,0.020910,0.000240,-0.000240,0,0.210000,,,1,85.500,0.800,-0.700,0,0.01447,0.00176,-0.00176,0,0.124,0.008,-0.008,0,25.17,0.02,-0.02,0,3800.00,70.00,-70.00,0,0.62,0.03,-0.03,0,4.60000,0.56000,-0.56000,0,0
L 98-59,L 98-59 b,Transit,3,2.25310000,0.00040000,-0.00040000,0,0.022820,0.000080,-0.000080,0,0.120000,,,1,,,,,0.00318,,,1,0.071,0.004,-0.004,0,10.62,0.00,0.00,0,3412.00,49.00,-49.00,0,0.31,0.03,-0.03,0,1.01000,,,1,0
L 98-59,L 98-59 c,Transit,3,3.69040000,0.00030000,-0.00030000,0,0.031700,0.000100,-0.000100,0,0.070000,,,1,,,,,0.00761,0.00110,-0.00107,0,0.120,0.006,-0.006,0,10.62,0.00,0.00,0,3412.00,49.00,-49.00,0,0.31,0.03,-0.03,0,2.42000,0.35000,-0.34000,0,0
L 98-59,L 98-59 d,Transit,3,7.45120000,0.00070000,-0.00070000,0,0.050600,0.000200,-0.000200,0,0.090000,,,1,,,,,0.00727,0.00145,-0.00142,0,0.140,0.012,-0.012,0,10.62,0.00,0.00,0,3412.00,49.00,-49.00,0,0.31,0.03,-0.03,0,2.31000,0.46000,-0.45000,0,0
LHS 1140,LHS 1140 b,Transit,2,24.73695900,0.00008000,-0.00008000,0,0.093600,0.002400,-0.002400,0,0.060000,,,1,89.890,0.050,-0.030,0,0.02196,0.00280,-0.00280,0,0.154,0.003,-0.003,0,14.99,0.02,-0.02,0,3216.00,39.00,-39.00,0,0.18,0.01,-0.01,0,6.98000,0.89000,-0.89000,0,0
LHS 1140,LHS 1140 c,Transit,2,3.77793100,0.00000300,-0.00000300,0,0.026750,0.000700,-0.000700,0,0.310000,,,1,89.920,0.060,-0.090,0,0.00569,0.00123,-0.00123,0,0.114,0.002,-0.002,0,14.99,0.02,-0.02,0,3216.00,39.00,-39.00,0,0.18,0.01,-0.01,0,1.81000,0.39000,-0.39000,0,0
LHS 1815,LHS 1815 b,Transit,1,3.81433000,0.00003000,-0.00003000,0,0.040400,0.009400,-0.009400,0,0.000000,,,0,88.125,1.113,-1.113,0,0.02737,,,1,0.097,0.006,-0.006,0,29.87,0.02,-0.02,0,3643.00,142.00,-142.00,0,0.50,0.01,-0.01,0,8.70000,,,1,0
LHS 3844,LHS 3844 b,Transit,1,0.46292913,0.00000190,-0.00000190,0,0.006220,0.000170,-0.000170,0,,,,,88.500,0.510,-0.510,0,,,,,0.116,0.002,-0.002,0,14.90,0.01,-0.01,0,3036.00,77.00,-77.00,0,0.15,0.01,-0.01,0,,,,,0
LP 791-18,LP 791-18 b,Transit,2,0.94800500,0.00000580,-0.00000580,0,0.009690,0.000320,-0.000350,0,0.000000,,,0,87.300,2.000,-4.900,0,,,,,0.100,0.012,-0.012,0,26.49,0.06,-0.06,0,2960.00,55.00,-55.00,0,0.14,0.01,-0.01,0,,,,,0
LP 791-18,LP 791-18 c,Transit,2,4.98996300,0.00005000,-0.00005000,0,0.029392,0.000980,-0.001050,0,0.000000,,,0,89.550,0.320,-0.500,0,,,,,0.206,0.022,-0.022,0,26.49,0.06,-0.06,0,2960.00,55.00,-55.00,0,0.14,0.01,-0.01,0,,,,,0
LSPM J2116+0234,LSPM J2116+0234 b,Radial Velocity,1,14.43990000,0.00780000,-0.00870000,0,0.087600,0.002200,-0.002100,0,0.183000,0.062000,-0.063000,0,,,,,0.04185,0.00315,-0.00346,0,,,,,17.64,0.02,-0.02,0,3475.00,51.00,-51.00,0,0.43,0.03,-0.03,0,,,,,0
LTT 1445 A,LTT 1445 A b,Transit,1,5.35882000,0.00030000,-0.00031000,0,0.038070,0.000680,-0.000710,0,0.190000,0.350000,-0.140000,0,89.400,0.410,-0.460,0,0.00692,0.00535,-0.00661,0,0.123,0.012,-0.011,0,6.87,0.00,0.00,0,3337.00,150.00,-150.00,0,0.26,0.01,-0.01,0,2.20000,1.70000,-2.10000,0,0
LTT 3780,LTT 3780 b,Transit,2,0.76844800,0.00005500,-0.00005300,0,0.012110,0.000120,-0.000120,0,0.000000,,,0,87.100,1.800,-1.700,0,0.00824,0.00151,-0.00145,0,0.119,0.006,-0.007,0,21.98,0.04,-0.04,0,3331.00,157.00,-157.00,0,0.40,0.01,-0.01,0,2.62000,0.48000,-0.46000,0,0
